대분류,소분류,시설명,주소,위도,경도,전화번호,상세위치,이용시간,의료인수,병상수,입원실수,정기 휴관일,장애별,홈페이지 주소,호선,엘리베이터,정류소번호
편의시설,복지관,서대문농아인복지관,서대문구 수색로4가길 23 서대문농아인복지관,37.570672,126.9138368,02-3156-6699,,,,,,,,,,,
편의시설,단기보호시설,서은단기보호센터,서대문구 연희맛로 1 (연희동 192-14) 석연빌딩 7,37.5658466,126.9280758,02-332-1214,,,,,,,,,,,
편의시설,주간보호시설,다솜장애인주간보호센터,서대문구 증가로4길 53 (홍은동 414-13),37.577885,126.9278421,02-372-4120,,,,,,,,,,,
편의시설,주간보호시설,다솜,서대문구 증가로4길 53 1층,37.577885,126.9278421,02-372-4120,,,,,,,,,,,
편의시설,단기보호시설,시립서대문단기보호센터,서대문구 홍은동 415-94,37.577313,126.9284616,02-372-9394,,,,,,,,,,,
편의시설,수화통역센터,서대문구 수화통역센터,서대문구 홍제동 453-1 무악청구아파트상가B-101호(통일로 344),37.5820047,126.9518883,02-395-0490,,,,,,,,,,,
편의시설,주간보호시설,강서뇌성마비주간보호센터,강서구 방화대로 45길 69 2층 (강서뇌성마비복지관 내),37.57417,126.812569,02-2662-3491,,,,,,,,,,,
편의시설,주간보호시설,성산푸른초장주간보호시설,강서구 양천로 30길 14  3층 (마곡동벧엘빌딩),37.5724402,126.8225201,02-2665-7273,,,,,,,,,,,
편의시설,주간보호시설,좋은친구 장애인주간보호센터,구로구 경인로25길 56 성민빌딩4층,37.4984419,126.84317659999998,02-2619-8223,,,,,,,,,,,
편의시설,단기보호시설,맑음터 단기보호센터,마포구 백범로 73-11(신수동),37.5515338,126.9351594,02-703-7105,,,,,,,,,,,
편의시설,수화통역센터,송파구수화통역센터,송파구 송파1동 15-2 3층 송파구 송파대로 460 3층,37.507590500000006,127.1054346,02-424-3323,,,,,,,,,,,
편의시설,복지관,사랑의복지관,서초구 강남대로65길 19 사랑의복지관,37.49979570000001,127.0240083,070-7727-2520,,,,,,,,,,,
편의시설,주간보호시설,까리따스장애인주간보호,서초구 남부순환로 2124 (방배2동 3274),37.4745206,126.98423970000002,02-522-6004,,,,,,,,,,,
편의시설,주간보호시설,서리풀,서초구 남부순환로340길 15 (서초동 380) (한우리정보문화센터내),37.4820175,127.0250356,02-2055-0909,,,,,,,,,,,
편의시설,단기보호시설,신망애의 집,서초구 남부순환로342길 56-58 (양재1동 177-2),37.4789943,127.0243414,02-577-4186,,,,,,,,,,,
편의시설,주간보호시설,바우뫼,서초구 바우뫼로 43 (우면동 68-1),37.4717051,127.0268883,02-577-7851,,,,,,,,,,,
편의시설,주간보호시설,서초여성회관주간보호센터,서초구 방배로 40 (방배3동 1023-3),37.51354620000001,127.0119793,02-522-0291,,,,,,,,,,,
편의시설,거주시설,새빛맹인재활원,서초구 방배중앙로 99 (방배4동 858-39),37.4881278,126.9882902,02-533-9820,,,,,,,,,,,
편의시설,단기보호시설,사랑단기보호센터,서초구 사평대로22길 49 삼부반포빌라 102호 (반포4동 96-9),37.49726070000001,126.9977842,02-536-7706,,,,,,,,,,,
편의시설,수화통역센터,서초수화통역센터,서초구 서운로23길 17 (서초4동 1313-17) 명달공원 노인정내,37.4984991,127.0212456,02-575-5120,,,,,,,,,,,
편의시설,복지관,사랑의복지관,서초구 서초4동 1310-10  사랑의복지관,37.49979570000001,127.0240083,02-3479-7733,,,,,,,,,,,
편의시설,주간보호시설,다니엘방배 주간보호센터,서초구 서초대로12길 8 (방배동 945-9번지),37.4856248,126.98840420000002,02-525-2536,,,,,,,,,,,
편의시설,주간보호시설,하늘동산,서초구 서초대로73길 54 (서초4동 1309-1) 디오빌강남 321 322 324호,37.5019696,127.02404479999998,02-592-7731,,,,,,,,,,,
편의시설,복지관,서초구립 한우리정보문화센터,서초구 서초동 380(남부순환로 340길 15),37.4820051,127.0250418,02-2055-0909,,,,,,,,,,,
편의시설,거주시설,다니엘복지원,서초구 헌릉로468길 21-16 (내곡동 1-1328),37.4603732,127.0921844,02-445-4892,,,,,,,,,,,
편의시설,단기보호시설,다니엘,서초구 헌릉로468길 21-16 (내곡동 1-1328),37.4603732,127.0921844,02-2226-2423,,,,,,,,,,,
편의시설,주간보호시설,다니엘주간보호센터,서초구 헌릉로468길 21-16 (내곡동 1-1328번지),37.4603732,127.0921844,02-445-9630,,,,,,,,,,,
편의시설,주간보호시설,성모주간보호센터,성동구 독서당로44길 25 (금호동4가 28-1),37.54507150000001,127.0196328,02-2290-1120,,,,,,,,,,,
편의시설,의료재활시설,성동재활의원,성동구 성수1가1동 656-323,37.5453916,127.0469605,02-2204-9976,,,,,,,,,,,
편의시설,복지관,성동장애인종합복지관,성동구 청계천로 506 (마장동 527-2),37.5701187,127.0333807,02-2290-3100,,,,,,,,,,,
편의시설,주간보호시설,성동장애인종합복지관,성동구 청계천로 516 (마장동 527-2),37.5704464,127.033811,02-2290-3141,,,,,,,,,,,
편의시설,수화통역센터,성동구수화통역센터,성동구 청계천로 516 (마장동 527-2) 성동장애인생활회관 3층,37.5704464,127.033811,02-2299-3338,,,,,,,,,,,
편의시설,거주시설,승가원(舊 상락원),성북구 개운사길 76-1 (안암동5가 10-1),37.5900606,127.0298249,02-921-6410,,,,,,,,,,,
편의시설,수화통역센터,성북수화통역센터,성북구 동소문로 185 2층,37.5985745,127.02150690000002,02-922-7892,,,,,,,,,,,
편의시설,복지관,성북시각장애인복지관,성북구 동소문로25가길 20 (동선동4가 279-1),37.5953654,127.0192147,02-923-4555,,,,,,,,,,,
편의시설,복지관,성북장애인복지관,성북구 화랑로 130 (하월곡동 11-11),37.6045777,127.0457846,02-915-9200,,,,,,,,,,,
편의시설,단기보호시설,행복플러스 단기보호시설,성북구 화랑로 134 (월곡동),37.6090383,127.0310219,02-6959-8100,,,,,,,,,,,
편의시설,주간보호시설,무지개주간보호,송파구 거마로10길 13 (거여2동 187-9),37.4948658,127.14684540000002,02-448-6620,,,,,,,,,,,
편의시설,재활체육시설,서울곰두리체육센터,송파구 동남로 271 (오금동 51),37.5010097,127.134043,02-404-6240,,,,,,,,,,,
편의시설,재활체육시설,서울곰두리체육센터,송파구 동남로 271 서울곰두리체육센터,37.5004901,127.135456,02-404-6240,,,,,,,,,,,
편의시설,주간보호시설,참사랑주간보호,송파구 마천로 89 (오금동 25번지),37.5068022,127.1304246,02-430-8003,,,,,,,,,,,
편의시설,주간보호시설,참사랑,송파구 마천로 89 .,37.5068022,127.1304246,02-430-8003,,,,,,,,,,,
편의시설,주간보호시설,행복,송파구 마천로 89 .,37.5068022,127.1304246,02-430-8003,,,,,,,,,,,
편의시설,주간보호시설,사랑나눔주간보호,송파구 마천로51길 28 (마천동 185-3) 2층,37.49687760000001,127.152571,02-400-8460,,,,,,,,,,,
편의시설,주간보호시설,사랑나눔,송파구 마천로51길 28 .,37.49687760000001,127.152571,02-400-8460,,,,,,,,,,,
편의시설,주간보호시설,THE 채움,송파구 마천로51길 28 THE 채움,37.49687760000001,127.152571,02-2043-8460,,,,,,,,,,,
편의시설,복지관,송파인성장애인복지관,송파구 마천로61길 26 (마천1동 211-90호),37.4938561,127.1551722,02-431-8881,,,,,,,,,,,
편의시설,복지관,인성장애인복지관,송파구 마천로61길 26 인성장애인복지관,37.4938802,127.1551765,02-431-8881,,,,,,,,,,,
편의시설,주간보호시설,삼전장애인주간보호시설,송파구 백제고분로32길 35 (삼전동 172),37.4992164,127.0949926,02-421-6077,,,,,,,,,,,
편의시설,주간보호시설,삼전 주간보호,송파구 백제고분로32길 35 .,37.49908679999999,127.0949606,02-421-6077,,,,,,,,,,,
편의시설,복지관,서울시각장애인복지관,송파구 삼학사로19길 27 (삼전동),37.5060818,127.0940448,02-422-8108,,,,,,,,,,,
편의시설,단기보호시설,위투게더,송파구 성내천로 239 영광빌딩2층,37.4991018,127.1543709,02-400-0260,,,,,,,,,,,
편의시설,단기보호시설,행복을나누는사람들,송파구 성내천로 271 (마천동 207-7),37.4962774,127.154446,02-448-9800,,,,,,,,,,,
편의시설,주간보호시설,마라주간보호,송파구 송이로34길 43-1 (문정동 93-4),37.4844722,127.1288426,02-3401-6008,,,,,,,,,,,
편의시설,거주시설,임마누엘집,송파구 양산로10길 26 (거여2동 251-40),37.4913526,127.1466774,02-449-6956,,,,,,,,,,,
편의시설,거주시설,신아재활원,송파구 양산로8길 17 (거여동 251-23),37.491519200000006,127.1456775,02-400-4695,,,,,,,,,,,
편의시설,거주시설,신아재활원,송파구 양산로8길 17 신아재활원,37.491519200000006,127.1456775,02-400-4695,,,,,,,,,,,
편의시설,주간보호시설,행복한사랑,송파구 오금로 548 1층,37.49261660000001,127.149697,02-400-5090,,,,,,,,,,,
편의시설,복지관,방이복지관,송파구 오금로11길 68 (방이동 52-2),37.515419,127.1111991,02-3432-0477,,,,,,,,,,,
편의시설,복지관,방이장애인복지관,송파구 오금로11길 68 방이장애인복지관,37.5149669,127.113208,02-3432-0477,,,,,,,,,,,
편의시설,재활체육시설,시각장애인축구장,송파구 올림픽로 474 (방이동 88-10),37.5217853,127.1165203,02-2202-8144,,,,,,,,,,,
편의시설,주간보호시설,송파주간보호,송파구 중대로 245 (오금동 49-4) 2층,37.5033278,127.1290941,02-3401-4163,,,,,,,,,,,
편의시설,주간보호시설,렘넌트,송파구 충민로2길 5 (장지동 214-2),37.4792556,127.1271778,02-951-9904,,,,,,,,,,,
편의시설,주간보호시설,베다니,양천구 남부순환로65길 12-2 .,37.52758660000001,126.8355494,02-2692-5081,,,,,,,,,,,
편의시설,주간보호시설,베다니주간보호터,양천구 남부순환로65길 16-2 (신월1동 218-30),37.5276223,126.8356993,02-2692-5081,,,,,,,,,,,
편의시설,복지관,양천구립장애인복지관,양천구 목동동로 159 (신정동 319-13),37.5198615,126.8699119,02-2061-2501,,,,,,,,,,,
편의시설,복지관,양천장애인복지관,양천구 목동동로 159 양천장애인복지관,37.51984279999999,126.8699026,02-2061-2500,,,,,,,,,,,
편의시설,주간보호시설,하은장애인주간보호시설,양천구 신목로 20 (신정2동 129-26) 3층,37.5181492,126.8750621,02-2654-0562,,,,,,,,,,,
편의시설,주간보호시설,하은,양천구 신목로 20 3층,37.5181492,126.8750621,02-2654-0562,,,,,,,,,,,
편의시설,주간보호시설,신목장애인주간보호시설,양천구 신목로 5 (신정2동 1278-1),37.5169838,126.8765399,02-2643-7221~3,,,,,,,,,,,
편의시설,주간보호시설,신목,양천구 신목로 5 .,37.5176196,126.87302959999998,02-2643-7222,,,,,,,,,,,
편의시설,주간보호시설,맑은샘 주간보호,양천구 신월동 601-5 201호,37.5195134,126.8442756,02-2692-2448,,,,,,,,,,,
편의시설,단기보호시설,맑은샘 장애인단기거주시설,양천구 신월로 192 202호(신월동),37.5195134,126.8442756,02-2692-2448,,,,,,,,,,,
편의시설,주간보호시설,한빛장애인주간보호시설,양천구 신월로11길 16 (신월4동 540-1),37.5190104,126.8402065,02-2690-8762,,,,,,,,,,,
편의시설,주간보호시설,한빛,양천구 신월로11길 16 .,37.5190384,126.84021609999998,02-2690-8762,,,,,,,,,,,
편의시설,수화통역센터,양천구수화통역센터,양천구 신정중앙로 86 대영빌딩 4층,37.52112279999999,126.9298644,02-2691-9060,,,,,,,,,,,
편의시설,주간보호시설,새생명장애인,영등포구 가마산로 440 (신길3동 349-2),37.5049363,126.90545729999998,02-848-6970,,,,,,,,,,,
편의시설,수화통역센터,영등포수화통역센터,영등포구 당산로 67 재원빌딩5층,37.5208786,126.8951235,02-6404-4291,,,,,,,,,,,
편의시설,주간보호시설,성락,영등포구 도림로 304 (신길3동 355-74) 2층,37.5048335,126.9030203,02-849-8292,,,,,,,,,,,
편의시설,주간보호시설,모랫말꿈터,영등포구 도영로 37 (도림2동 205-24),37.5101564,126.8971614,02-846-5560,,,,,,,,,,,
편의시설,복지관,서울시립영등포장애인복지관,영등포구 버드나루로 22 (영등포동2가 94-379),37.5208529,126.9128381,02-3667-0870~5,,,,,,,,,,,
편의시설,주간보호시설,영등포주간보호센터,영등포구 신길로 55 (신길5동 440-57) 장애인사랑나눔의 집 3층,37.4974864,126.9079783,02-848-2902,,,,,,,,,,,
편의시설,주간보호시설,햇빛자리,용산구 백범로47길 24 (효창동  5-231) 효창빌라 101호,37.5413659,126.9595603,02-719-3789,,,,,,,,,,,
편의시설,주간보호시설,햇빛자리,용산구 백범로47길 24 101호,37.5409685,126.9595512,02-719-3578,,,,,,,,,,,
편의시설,주간보호시설,농아노인지원센터,용산구 원효로 261 (원효로1가 39-1) 3층,37.5407566,126.9693896,02-2632-3372,,,,,,,,,,,
편의시설,수화통역센터,용산구 수화통역센터,용산구 이태원로27가길 42 3층,37.535001,126.9928168,02-706-8367,,,,,,,,,,,
편의시설,주간보호시설,용산구립,용산구 한강대로 331 (갈월동 17-20 3층),37.5455085,126.9724713,02-701-4282,,,,,,,,,,,
편의시설,주간보호시설,용산구립 장애인주간보호,용산구 한강대로 331 3층,37.5478624,126.97148500000002,02-701-4282,,,,,,,,,,,
편의시설,주간보호시설,한벗,용산구 효창원로69길 42-3 (효창동 5-134),37.5427874,126.9601386,02-713-5050,,,,,,,,,,,
편의시설,복지관,용산장애인복지관,용산구 효창원로93길 49 (효창동 3-268),37.5473033,126.9615477,02-707-1970,,,,,,,,,,,
편의시설,거주시설,영락애니아의 집,용산구 후암로4길 70 (후암동  370-0) 영락애니아의 집,37.5484,126.9812889,02-754-8507,,,,,,,,,,,
편의시설,거주시설,영락애니아의 집,용산구 후암로4길 70 영락 애니아의 집,37.5484,126.9812889,02-754-8507,,,,,,,,,,,
편의시설,거주시설,은평기쁨의집,은평구 갈현로11길 30 (구산동  191-1) 은평기쁨의집,37.6058574,126.9071791,02-388-0050,,,,,,,,,,,
편의시설,거주시설,은평재활원,은평구 갈현로11길 30 (구산동 191-1),37.6051391,126.9075414,02-385-2046,,,,,,,,,,,
편의시설,복지관,서부장애인종합복지관,은평구 갈현로11길 30 (구산동 191-1),37.6051391,126.9075414,02-351-3982,,,,,,,,,,,
편의시설,재활체육시설,서부재활체육센터,은평구 갈현로11길 30 (구산동 191-1),37.6051391,126.9075414,02-7113-5843,,,,,,,,,,,
편의시설,주간보호시설,서부장애인종합복지관,은평구 갈현로11길 30 (구산동 191-1),37.6051391,126.9075414,02-351-3982,,,,,,,,,,,
편의시설,의료재활시설,서울재활병원,은평구 갈현로11길 30 (구산동 191-1) 서울재활병원,37.6051391,126.9075414,02-383-0916,,,,,,,,,,,
편의시설,복지관,서부장애인복지관,은평구 갈현로11길 30 서부장애인복지관,37.6052788,126.9070865,02-351-3982,,,,,,,,,,,
편의시설,의료재활시설,서울재활병원,은평구 갈현로11길 30 서울재활병원,37.6051391,126.9075414,02-6020-3090,,,,,,,,,,,
편의시설,주간보호시설,위드주간보호센터,은평구 갈현로15길 11-13 (구산동 177-134),37.6067655,126.9093408,02-385-5841,,,,,,,,,,,
편의시설,거주시설,시립평화로운집,은평구 갈현로15길 27-1 (구산동 산 61-8),37.6071924,126.9053343,02-3156-6500,,,,,,,,,,,
편의시설,단기보호시설,포도원복지센터,은평구 갈현로41길 48 (갈현동 285-334),37.6263203,126.913139,02-386-4020,,,,,,,,,,,
편의시설,주간보호시설,한마음주간보호센터(은평),은평구 연서로17길 47 (갈현동 498-6) 3층,37.613948,126.9123212,02-356-4889,,,,,,,,,,,
편의시설,주간보호시설,한마음 주간보호(은평),은평구 연서로17길 47 3층,37.613948,126.9123212,02-353-4889,,,,,,,,,,,
편의시설,단기보호시설,불광작은예수의집,은평구 연서로37길 21-5 (불광2동 436-34),37.6233027,126.9261241,02-355-0877,,,,,,,,,,,
편의시설,주간보호시설,바오로교실 주간보호 시설,은평구 증산로5길 7 (증산동 175-22),37.582570200000006,126.9070966,02-305-5180,,,,,,,,,,,
편의시설,주간보호시설,바오로 주간보호,은평구 증산로5길 7 .,37.582570200000006,126.9070966,02-305-5180,,,,,,,,,,,
편의시설,수화통역센터,은평구수화통역센터,은평구 증산서길 82 (증산동 186-11) 1층,37.583547,126.9068163,02-358-7051,,,,,,,,,,,
편의시설,주간보호시설,사랑의 집,은평구 진흥로1길 8-6 (역촌동 42-3),37.6033089,126.9185098,070-8632-3378,,,,,,,,,,,
편의시설,주간보호시설,꿈친,은평구 통일로 934 1층,37.6262832,126.920579,02-6181-7536,,,,,,,,,,,
편의시설,주간보호시설,기원(장애인)주간보호센터,은평구 통일로87길 6-19 (갈현동 412-8),37.623836,126.9188121,02-353-1367,,,,,,,,,,,
